dataset,sweep,model,config,roc_mean,roc_std,pr_mean,pr_std,time_mean,time_std
annthyroid,IF_sample_size,IF,IF_s256,0.7962842070723927,0.0036670930733017255,0.2754587542684318,0.003449976218347987,0.029531335830688475,0.0004703996535550669
annthyroid,IF_sample_size,IF,IF_s512,0.7987541169847322,0.0011428267247675199,0.27768238789291544,0.002232891512901706,0.029405879974365234,0.0005835270618587656
annthyroid,Split_geometry_ndim,IF,ndim1_random,0.7962842070723927,0.0036670930733017255,0.2754587542684318,0.003449976218347987,0.030284714698791505,0.0004268042860359651
annthyroid,Split_geometry_ndim,EIF,ndim2_random,0.7163104512698462,0.0007305788054738046,0.22074684930155564,0.002029558481817368,0.09073464870452881,0.0025414955769426165
annthyroid,FCF_trees_and_samplesize,FCF,FCF_t100_s256,0.7434228394749587,0.0011859491845586391,0.22703926698692406,0.002848616173541163,0.13649170398712157,0.0031155041154352337
annthyroid,FCF_trees_and_samplesize,FCF,FCF_t200_s256,0.7430056207867978,0.0003407786274797016,0.22988950563422322,0.0006803471392441637,0.2990641832351685,0.018177268726984663
annthyroid,FCF_trees_and_samplesize,FCF,FCF_t200_s128,0.7356265120894111,0.0011067276415953555,0.20652308128795668,0.004750211116779241,0.22690169811248778,0.0033604917716052703
annthyroid,FCF_trees_and_samplesize,FCF,FCF_t200_s512,0.7389276427642765,0.0009729078454701508,0.23105777258465773,0.0015141104307926673,0.4607405424118042,0.007047032711942042
annthyroid,SCiF_ntry_and_range_penalty,SCiF,SCiF_ntry1_pen0,0.6029134795502022,0.001358649479695595,0.14793121264363635,0.0016325565820287245,0.08316919803619385,0.0017215481327061974
annthyroid,SCiF_ntry_and_range_penalty,SCiF,SCiF_ntry10_pen0,0.6792958930724533,0.0009141774109156076,0.3358617504119108,0.0010460323850569819,0.18884799480438233,0.003185595907911232
annthyroid,SCiF_ntry_and_range_penalty,SCiF,SCiF_ntry10_pen1,0.6785602296184675,0.000697260180011228,0.3339274496501782,0.0010741297884261888,0.19116315841674805,0.003493027439453514
annthyroid,Scoring_metric,IF,IF_score_depth,0.7962842070723927,0.0036670930733017255,0.2754587542684318,0.003449976218347987,0.029059243202209473,0.0003072901593951577
